model,g_avail,J_ATP,J_ATP_glyc,J_ATP_resp,frac_glyc,phi_G,phi_R,phenotype,eps_ratio,organism
Model B (Kukurugya),0.130500127090301,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.13100012374581943,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.13150012040133782,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.13200011705685621,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.1325001137123746,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.133000110367893,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.1335001070234114,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.13400010367892978,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.13450010033444817,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.13500009698996657,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.13550009364548496,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.13600009030100338,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.13650008695652177,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.13700008361204016,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.13750008026755856,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.13800007692307695,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.13850007357859534,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.13900007023411373,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.13950006688963212,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.14000006354515052,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.1405000602006689,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.1410000568561873,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.14150005351170572,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.1420000501672241,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.1425000468227425,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.1430000434782609,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.1435000401337793,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.14400003678929768,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.14450003344481607,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.14500003010033446,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.14550002675585286,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.14600002341137125,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.14650002006688964,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.14700001672240806,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.14750001337792645,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.14800001003344485,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.14850000668896324,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.14900000334448163,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),0.14950000000000002,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,0.0,glycolysis,0.0,ecoli
Model A (Shen LP),1e-06,2.6e-05,0.0,2.6e-05,0.0,-0.0,0.2,respiration,inf,yeast
Model A (Shen LP),0.0007702274247491641,0.020025913043478265,0.0,0.020025913043478265,0.0,-0.0,0.2,respiration,inf,yeast
Model A (Shen LP),0.001539454849498328,0.040025826086956526,0.0,0.040025826086956526,0.0,-0.0,0.2,respiration,inf,yeast
Model A (Shen LP),0.002308682274247492,0.04514234531494794,0.0012402828179572376,0.043902062496990704,0.02747493089479655,0.001348133497779606,0.1986518665022204,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.0030779096989966563,0.04633324225824732,0.0028077008263054787,0.043525541431941844,0.06059797867492659,0.0030518487242450856,0.19694815127575493,mixed,0.24021739130434788,yeast
Model A (Shen LP),0.0038471371237458205,0.04752413920154669,0.00437511883465372,0.04314902036689297,0.09206098012841715,0.004755563950710565,0.19524443604928945,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.004616364548494984,0.048715036144846055,0.005942536843001962,0.04277249930184409,0.12198568067019014,0.006459279177176045,0.19354072082282392,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.005385591973244149,0.04990593308814542,0.007509954851350204,0.042395978236795216,0.15048220495318435,0.008162994403641526,0.19183700559635844,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.0061548193979933125,0.051096830031444815,0.009077372859698443,0.04201945717174637,0.17765041107466467,0.009866709630107003,0.19013329036989304,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.006924046822742476,0.052287726974744195,0.010644790868046683,0.04164293610669751,0.20358105972340865,0.01157042485657248,0.18842957514342762,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.007693274247491641,0.05347862391804353,0.012212208876394928,0.0412664150416486,0.22835682711489072,0.013274140083037964,0.186725859916962,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.008462501672240804,0.054669520861342906,0.013779626884743166,0.04088989397659974,0.252053185534443,0.01497785530950344,0.18502214469049658,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.009231729096989967,0.055860417804642265,0.015347044893091407,0.04051337291155086,0.2747391712457975,0.01668157053596892,0.18331842946403104,mixed,0.2402173913043478,yeast
Model A (Shen LP),0.010000956521739131,0.057051314747941645,0.016914462901439647,0.040136851846502,0.29647805622305845,0.018385285762434398,0.18161471423756562,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.010770183946488297,0.05824221169124098,0.018481880909787893,0.03976033078145309,0.3173279374719792,0.020089000988899885,0.17991099901109997,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.01153941137123746,0.05943310863454036,0.020049298918136133,0.03938380971640423,0.3373422554997268,0.02179271621536536,0.17820728378463455,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.012308638795986624,0.06062400557783974,0.021616716926484373,0.039007288651355373,0.3565702516757827,0.023496431441830837,0.17650356855816912,mixed,0.24021739130434777,yeast
Model A (Shen LP),0.013077866220735788,0.06181490252113909,0.023184134934832616,0.03863076758630647,0.37505737272503575,0.02520014666829632,0.17479985333170348,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.013847093645484952,0.06300579946443846,0.024751552943180856,0.03825424652125761,0.3928456293479944,0.026903861894761797,0.17309613810523805,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.014616321070234117,0.06419669640773785,0.0263189709515291,0.03787772545620875,0.4099739149249552,0.02860757712122728,0.17139242287877263,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.01538554849498328,0.0653875933510372,0.027886388959877342,0.03750120439115985,0.42647828939302906,0.030311292347692764,0.16968870765230698,mixed,0.24021739130434788,yeast
Model A (Shen LP),0.016154775919732446,0.06657849029433661,0.029453806968225582,0.03712468332611103,0.44239223265672367,0.03201500757415824,0.16798499242584178,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.01692400334448161,0.067769387237636,0.031021224976573822,0.03674816226106217,0.45774687127975183,0.03371872280062372,0.16628127719937633,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.017693230769230774,0.06896028418093537,0.03258864298492206,0.03637164119601331,0.47257118168795853,0.03542243802708919,0.1645775619729109,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.018462458193979937,0.07015118112423467,0.03415606099327031,0.03599512013096436,0.4868921726746328,0.03712615325355468,0.16287384674644506,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.0192316856187291,0.07134207806753413,0.03572347900161854,0.03561859906591559,0.500735049626699,0.03882986848002015,0.16117013151998005,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.020000913043478265,0.07253297501083343,0.03729089700996679,0.03524207800086664,0.5141233625726377,0.04053358370648564,0.1594664162935142,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.020770140468227432,0.07372387195413282,0.038858315018315034,0.03486555693581778,0.5270791398814575,0.042237298932951126,0.1577627010670488,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.021539367892976596,0.07491476889743229,0.04042573302666327,0.034489035870769014,0.5396230092094546,0.04394101415941659,0.15605898584058375,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.02230859531772576,0.07610566584073158,0.041993151035011514,0.034112514805720064,0.5517743070915605,0.04564472938588208,0.1543552706141179,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.023077822742474923,0.07729656278403096,0.043560569043359754,0.033735993740671204,0.5635511784019344,0.04734844461234756,0.1526515553876525,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.023847050167224087,0.07848745972733034,0.04512798705170799,0.033359472675622344,0.5749706667598244,0.04905215983881303,0.15094784016118706,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.02461627759197325,0.07967835667062972,0.04669540506005623,0.032982951610573484,0.586048796828018,0.05075587506527851,0.14924412493472164,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.025385505016722414,0.08086925361392902,0.04826282306840448,0.032606430545524534,0.5968006493396352,0.052459590291744,0.1475404097082558,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.026154732441471578,0.08206015055722848,0.04983024107675271,0.032229909480475764,0.6072404295919646,0.05416330551820947,0.1458366944817908,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.026923959866220742,0.08325104750052778,0.05139765908510096,0.031853388415426814,0.6173815300615301,0.05586702074467495,0.14413297925532495,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.027693187290969905,0.08444194444382716,0.0529650770934492,0.031476867350377954,0.6272365877207252,0.05757073597114043,0.14242926402885953,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.02846241471571907,0.08563284138712662,0.05453249510179743,0.031100346285329185,0.636817536571844,0.0592744511976059,0.1407255488023945,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.029231642140468236,0.08682373833042592,0.056099913110145685,0.030723825220280235,0.646135655857684,0.060978166424071396,0.13902183357592865,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.0300008695652174,0.0880146352737253,0.057667331118493925,0.030347304155231375,0.6552016143582107,0.06268188165053687,0.13731811834946323,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.030770096989966564,0.08920553221702468,0.059234749126842165,0.029970783090182515,0.6640255111390653,0.06438559687700235,0.1356144031229978,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.03153932441471573,0.09039642916032406,0.060802167135190405,0.029594262025133655,0.6726169130790967,0.06608931210346783,0.13391068789653238,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.03230855183946489,0.09158732610362336,0.06236958514353865,0.029217740960084705,0.6809848894701076,0.06779302732993331,0.13220697267006654,mixed,0.2402173913043478,yeast
Model A (Shen LP),0.033077779264214055,0.09277822304692282,0.06393700315188688,0.028841219895035936,0.6891380439518721,0.06949674255639879,0.1305032574436015,mixed,0.24021739130434788,yeast
Model A (Shen LP),0.03384700668896322,0.09396911999022203,0.06550442116023514,0.028464698829986895,0.6970845440188352,0.07120045778286428,0.12879954221713527,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.03461623411371238,0.09516001693352158,0.06707183916858336,0.028088177764938216,0.7048321483111913,0.07290417300932973,0.12709582699067065,mixed,0.2402173913043478,yeast
Model A (Shen LP),0.035385461538461546,0.09635091387682096,0.0686392571769316,0.027711656699889356,0.7123882318820858,0.07460788823579521,0.12539211176420523,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.03615468896321071,0.09754181082012017,0.07020667518527986,0.027335135634840316,0.7197598096138499,0.07631160346226071,0.12368839653773897,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.036923916387959874,0.09873270776341955,0.0717740931936281,0.026958614569791456,0.7269535579395948,0.07801531868872619,0.12198468131127355,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.03769314381270904,0.09992360470671893,0.07334151120197634,0.026582093504742596,0.7339758350115326,0.07971903391519167,0.12028096608480812,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.0384623712374582,0.10111450165001831,0.07490892921032458,0.026205572439693736,0.7408326994440665,0.08142274914165715,0.11857725085834268,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.039231598662207365,0.10230539859331786,0.0764763472186728,0.025829051374645057,0.7475299277478002,0.08312646436812261,0.11687353563187808,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.04000082608695653,0.10349629553661707,0.07804376522702106,0.025452530309596016,0.7540730305599113,0.0848301795945881,0.11516982040541184,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.04077005351170569,0.10468719247991645,0.0796111832353693,0.025076009244547157,0.7604672677667058,0.08653389482105357,0.1134661051789464,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.04153928093645486,0.10587808942321585,0.08117860124371755,0.024699488179498297,0.7667176626056265,0.08823761004751907,0.11176238995248097,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.04230850836120403,0.10706898636651523,0.08274601925206579,0.024322967114449437,0.7728290148261252,0.08994132527398455,0.11005867472601555,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.04307773578595319,0.10825988330981444,0.08431343726041404,0.023946446049400397,0.7788059129819005,0.09164504050045004,0.10835495949954929,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.043846963210702354,0.10945078025311382,0.08588085526876228,0.023569924984351537,0.7846527459206397,0.09334875572691552,0.10665124427308387,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.04461619063545152,0.11064167719641337,0.08744827327711051,0.023193403919302857,0.7903737135317512,0.09505247095338099,0.10494752904661926,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.04538541806020068,0.11183257413971275,0.08901569128545875,0.022816882854253998,0.7959728368073795,0.09675618617984647,0.10324381382015382,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.046154645484949845,0.11302347108301213,0.09058310929380699,0.022440361789205138,0.8014539672673527,0.09845990140631194,0.1015400985936884,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.04692387290969901,0.11421436802631134,0.09215052730215524,0.022063840724156097,0.8068207957945073,0.10016361663277744,0.09983638336722216,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.04769310033444817,0.11540526496961072,0.09371794531050348,0.021687319659107238,0.8120768609229563,0.1018673318592429,0.09813266814075672,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.048462327759197336,0.1165961619129101,0.09528536331885172,0.021310798594058378,0.8172255566184401,0.10357104708570838,0.0964289529142913,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.0492315551839465,0.11778705885620964,0.09685278132719995,0.0209342775290097,0.8222701395866796,0.10527476231217385,0.09472523768782669,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.050000782608695664,0.11897795579950886,0.0984201993355482,0.020557756463960658,0.8272137361428299,0.10697847753863934,0.09302152246136043,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.05077001003344483,0.12016885274280824,0.09998761734389644,0.020181235398911798,0.8320593486724488,0.10868219276510482,0.09131780723489501,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.05153923745819399,0.12135974968610762,0.10155503535224468,0.01980471433386294,0.8368098617120826,0.1103859079915703,0.08961409200842958,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.052308464882943155,0.122550646629407,0.10312245336059292,0.01942819326881408,0.8414680476753018,0.11208962321803578,0.08791037678196414,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.05307769230769232,0.12374154357270654,0.10468987136894115,0.0190516722037654,0.8460365722480967,0.11379333844450124,0.08620666155549954,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.05384691973244148,0.12493244051600576,0.1062572893772894,0.01867515113871636,0.8505179994756943,0.11549705367096673,0.0845029463290333,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.054616147157190646,0.12612333745930515,0.10782470738563764,0.0182986300736675,0.8549147965611699,0.11720076889743221,0.08279923110256786,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.05538537458193981,0.12731423440260453,0.10939212539398588,0.01792210900861864,0.8592293383947647,0.11890448412389769,0.08109551587610243,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.056154602006688974,0.1285051313459039,0.11095954340233412,0.01754558794356978,0.8634639118313383,0.12060819935036317,0.07939180064963701,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.05692382943143814,0.12969602828920312,0.11252696141068237,0.01716906687852074,0.8676207197321706,0.12231191457682866,0.07768808542317075,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.05769305685618731,0.1308869252325025,0.11409437941903063,0.01679254581347188,0.8717018847861064,0.12401562980329416,0.07598437019670533,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.05846228428093647,0.13207782217580205,0.11566179742737885,0.0164160247484232,0.8757094531239873,0.12571934502975962,0.07428065497024072,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.059231511705685636,0.13326871911910143,0.11722921543572709,0.01603950368337434,0.8796453977392854,0.1274230602562251,0.07257693974377528,mixed,0.24021739130434788,yeast
Model A (Shen LP),0.0600007391304348,0.1344596160624008,0.11879663344407533,0.01566298261832548,0.883511621726954,0.12912677548269058,0.07087322451730986,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.06076996655518396,0.13565051300570002,0.12036405145242358,0.01528646155327644,0.8873099613516824,0.13083049070915606,0.06916950929084362,mixed,0.24021739130434783,yeast
Model A (Shen LP),0.06153919397993313,0.1368414099489994,0.12193146946077182,0.01490994048822758,0.8910421889559272,0.13253420593562154,0.06746579406437818,mixed,0.24021739130434785,yeast
Model A (Shen LP),0.06230842140468229,0.13803230689229878,0.12349888746912006,0.01453341942317872,0.8947100157174177,0.13423792116208702,0.06576207883791275,mixed,0.24021739130434785,yeast
